evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,MIDATL,32368
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,MIDATL,32368
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,MIDATL,32475
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32061
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32087
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32030
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32350
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32350
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32030
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32030
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,32350
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,32038
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,32065
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,32125
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,32383
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,32383
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,31999
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,31999
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,MIDATL,32383
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32330
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32355
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32478
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32683
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32683
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32256
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32256
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 7:00:00 PM,12/19/2023 2:00:00 PM,MIDATL,32683
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33091
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33115
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33350
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33577
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33577
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33214
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33214
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 8:00:00 PM,12/19/2023 3:00:00 PM,MIDATL,33577
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35092
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35115
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35355
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35320
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35320
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,36132
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35320
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35320
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 9:00:00 PM,12/19/2023 4:00:00 PM,MIDATL,35320
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37443
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37461
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37630
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37569
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37569
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,38338
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37569
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37569
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 10:00:00 PM,12/19/2023 5:00:00 PM,MIDATL,37569
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37545
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37566
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37703
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37631
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37631
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,38186
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37631
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37631
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/19/2023 11:00:00 PM,12/19/2023 6:00:00 PM,MIDATL,37631
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37102
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37124
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37269
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37167
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37167
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37594
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37167
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37167
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 12:00:00 AM,12/19/2023 7:00:00 PM,MIDATL,37167
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36522
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36541
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36662
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36597
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36597
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,37046
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36597
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36597
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 1:00:00 AM,12/19/2023 8:00:00 PM,MIDATL,36597
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35350
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35368
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35532
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35478
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35478
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35798
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35478
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35478
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 2:00:00 AM,12/19/2023 9:00:00 PM,MIDATL,35478
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33432
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33451
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33646
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33609
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33609
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,34284
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33929
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33609
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33609
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 3:00:00 AM,12/19/2023 10:00:00 PM,MIDATL,33609
12/18/2023 10:45:00 AM,12/18/2023 5:45:00 AM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31583
12/18/2023 2:45:00 PM,12/18/2023 9:45:00 AM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31601
12/18/2023 4:45:00 PM,12/18/2023 11:45:00 AM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31817
12/18/2023 10:45:00 PM,12/18/2023 5:45:00 PM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31796
12/19/2023 4:45:00 AM,12/18/2023 11:45:00 PM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31796
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,32129
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31796
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31796
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31796
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 4:00:00 AM,12/19/2023 11:00:00 PM,MIDATL,31796
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 5:00:00 AM,12/20/2023 12:00:00 AM,MIDATL,30917
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 5:00:00 AM,12/20/2023 12:00:00 AM,MIDATL,30889
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 5:00:00 AM,12/20/2023 12:00:00 AM,MIDATL,30889
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 5:00:00 AM,12/20/2023 12:00:00 AM,MIDATL,31276
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 5:00:00 AM,12/20/2023 12:00:00 AM,MIDATL,31276
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 6:00:00 AM,12/20/2023 1:00:00 AM,MIDATL,30372
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 6:00:00 AM,12/20/2023 1:00:00 AM,MIDATL,30328
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 6:00:00 AM,12/20/2023 1:00:00 AM,MIDATL,30328
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 6:00:00 AM,12/20/2023 1:00:00 AM,MIDATL,30713
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 6:00:00 AM,12/20/2023 1:00:00 AM,MIDATL,30713
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 7:00:00 AM,12/20/2023 2:00:00 AM,MIDATL,30199
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 7:00:00 AM,12/20/2023 2:00:00 AM,MIDATL,30146
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 7:00:00 AM,12/20/2023 2:00:00 AM,MIDATL,30146
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 7:00:00 AM,12/20/2023 2:00:00 AM,MIDATL,30530
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 7:00:00 AM,12/20/2023 2:00:00 AM,MIDATL,30530
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 8:00:00 AM,12/20/2023 3:00:00 AM,MIDATL,30419
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 8:00:00 AM,12/20/2023 3:00:00 AM,MIDATL,30338
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 8:00:00 AM,12/20/2023 3:00:00 AM,MIDATL,30338
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 8:00:00 AM,12/20/2023 3:00:00 AM,MIDATL,30719
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 8:00:00 AM,12/20/2023 3:00:00 AM,MIDATL,30719
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,MIDATL,31312
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,MIDATL,31222
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,MIDATL,31222
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,MIDATL,31595
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,MIDATL,31595
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 9:00:00 AM,12/20/2023 4:00:00 AM,MIDATL,31595
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,MIDATL,33295
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,MIDATL,33194
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,MIDATL,33194
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,MIDATL,33352
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,MIDATL,33352
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 10:00:00 AM,12/20/2023 5:00:00 AM,MIDATL,33352
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,MIDATL,36318
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,MIDATL,36228
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,MIDATL,36228
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,MIDATL,36374
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,MIDATL,36374
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 11:00:00 AM,12/20/2023 6:00:00 AM,MIDATL,36374
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,MIDATL,37724
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,MIDATL,37892
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,MIDATL,37892
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,MIDATL,37875
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,MIDATL,37875
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 12:00:00 PM,12/20/2023 7:00:00 AM,MIDATL,37875
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36744
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36775
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36775
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36927
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36927
12/20/2023 2:45:00 PM,12/20/2023 9:45:00 AM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36927
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 1:00:00 PM,12/20/2023 8:00:00 AM,MIDATL,36927
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34668
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34579
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34579
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34600
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34600
12/20/2023 2:45:00 PM,12/20/2023 9:45:00 AM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34689
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 2:00:00 PM,12/20/2023 9:00:00 AM,MIDATL,34600
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32853
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32810
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32810
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32506
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32506
12/20/2023 4:45:00 PM,12/20/2023 11:45:00 AM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,33409
12/20/2023 2:45:00 PM,12/20/2023 9:45:00 AM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32949
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 3:00:00 PM,12/20/2023 10:00:00 AM,MIDATL,32506
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31700
12/19/2023 2:45:00 PM,12/19/2023 9:45:00 AM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31700
12/19/2023 4:45:00 PM,12/19/2023 11:45:00 AM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31700
12/19/2023 10:45:00 PM,12/19/2023 5:45:00 PM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31084
12/20/2023 4:45:00 AM,12/19/2023 11:45:00 PM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31084
12/20/2023 4:45:00 PM,12/20/2023 11:45:00 AM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,32209
12/20/2023 2:45:00 PM,12/20/2023 9:45:00 AM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31837
12/20/2023 10:45:00 AM,12/20/2023 5:45:00 AM,12/20/2023 4:00:00 PM,12/20/2023 11:00:00 AM,MIDATL,31084
12/19/2023 10:45:00 AM,12/19/2023 5:45:00 AM,12/20/2023 5:00:00 PM,12/20/2023 12:00:00 PM,MIDATL,30947
